_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,1,-11,-2.5,C1292778,M11,2,0,DisGeNET,35,Chronic myeloproliferative disorder,,-11,5.4,9.8,30337,366,400,26,6.5,1.2,240|383|793|969|1118|1441|3553|3576|3586|3718|4778|5008|5209|5788|5806|6279|6280|6283|7099|7852|8809|9021|10763|57126|57817|653361,ALOX5|ARG1|CALB1|CD69|CHIT1|CSF3R|IL1B|CXCL8|IL10|JAK3|NFE2|OSM|PFKFB3|PTPRC|PTX3|S100A8|S100A9|S100A12|TLR4|CXCR4|IL18R1|SOCS3|NES|CD177|HAMP|NCF1,-9.2,0
1,0,-11,0,C0149516,M10,1,0,DisGeNET,35,Chronic sinusitis,,-11,7.4,11,30337,205,400,20,5,1.1,722|820|943|1178|1308|1830|1959|2069|3290|3383|3553|3576|3586|4318|5265|5743|6283|6696|7099|9173,C4BPA|CAMP|TNFRSF8|CLC|COL17A1|DSG3|EGR2|EREG|HSD11B1|ICAM1|IL1B|CXCL8|IL10|MMP9|SERPINA1|PTGS2|S100A12|SPP1|TLR4|IL1RL1,-9.2,0
1,0,-11,0,C0221026,M10,1,0,DisGeNET,35,X-linked agammaglobulinemia,,-11,14,13,30337,68,400,13,3.2,0.89,929|943|1378|2215|3553|3586|5341|5788|7099|9308|51311|114548|653361,CD14|TNFRSF8|CR1|FCGR3B|IL1B|IL10|PLEK|PTPRC|TLR4|CD83|TLR8|NLRP3|NCF1,-9.2,0
1,0,-11,0,C0027059,M10,1,0,DisGeNET,35,Myocarditis,,-11,6.1,10,30337,285,400,23,5.8,1.2,762|1824|1839|3162|3552|3553|3557|3576|3586|3684|3687|3689|4210|4318|5743|5788|6279|6280|6347|6696|7099|54210|114548,CA4|DSC2|HBEGF|HMOX1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|ITGAX|ITGB2|MEFV|MMP9|PTGS2|PTPRC|S100A8|S100A9|CCL2|SPP1|TLR4|TREM1|NLRP3,-9.1,0
1,0,-11,0,C0155877,M10,1,0,DisGeNET,35,Allergic asthma,,-11,5.3,9.7,30337,371,400,26,6.5,1.2,240|383|728|820|929|1118|1230|2204|3552|3553|3557|3576|3586|3598|4318|4923|5142|5791|6283|6347|6354|6696|7099|8809|9173|114548,ALOX5|ARG1|C5AR1|CAMP|CD14|CHIT1|CCR1|FCAR|IL1A|IL1B|IL1RN|CXCL8|IL10|IL13RA2|MMP9|NTSR1|PDE4B|PTPRE|S100A12|CCL2|CCL7|SPP1|TLR4|IL18R1|IL1RL1|NLRP3,-9.1,0
1,0,-11,0,C0151517,M10,1,0,DisGeNET,35,Complete atrioventricular block,,-11,5.1,9.5,30337,403,400,27,6.8,1.3,929|969|1268|1378|2215|3240|3552|3553|3557|3576|3577|3586|4318|6280|6283|6696|7099|7133|8809|9437|10135|27180|51311|55824|56729|114548|200315,CD14|CD69|CNR1|CR1|FCGR3B|HP|IL1A|IL1B|IL1RN|CXCL8|CXCR1|IL10|MMP9|S100A9|S100A12|SPP1|TLR4|TNFRSF1B|IL18R1|NCR1|NAMPT|SIGLEC9|TLR8|PAG1|RETN|NLRP3|APOBEC3A,-9.1,0
1,0,-11,0,C0024894,M10,1,0,DisGeNET,35,Mastitis,,-11,11,12,30337,103,400,15,3.8,0.95,929|3162|3383|3552|3553|3576|3579|3656|3684|4689|5473|5806|7099|7133|114548,CD14|HMOX1|ICAM1|IL1A|IL1B|CXCL8|CXCR2|IRAK2|ITGAM|NCF4|PPBP|PTX3|TLR4|TNFRSF1B|NLRP3,-9,0
1,0,-11,0,C0262655,M10,1,0,DisGeNET,35,Recurrent urinary tract infection,,-11,6.7,10,30337,237,400,21,5.2,1.1,133|820|929|2012|3383|3553|3576|3577|3579|3586|4210|4589|5743|5806|6347|6688|7099|54210|57817|58484|64581,ADM|CAMP|CD14|EMP1|ICAM1|IL1B|CXCL8|CXCR1|CXCR2|IL10|MEFV|MUC7|PTGS2|PTX3|CCL2|SPI1|TLR4|TREM1|HAMP|NLRC4|CLEC7A,-9,0
1,0,-11,0,C2747816,M10,1,0,DisGeNET,35,Complicated malaria,,-11,8.2,11,30337,166,400,18,4.5,1,929|1378|2015|2212|2215|3162|3240|3383|3552|3553|3557|3576|3586|4084|5997|7099|54210|57817,CD14|CR1|ADGRE1|FCGR2A|FCGR3B|HMOX1|HP|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|MXD1|RGS2|TLR4|TREM1|HAMP,-8.9,0
1,0,-11,0,C0011265,M10,1,0,DisGeNET,35,Presenile dementia,,-11,3.8,8.8,30337,718,400,36,9,1.4,597|929|1084|1118|1268|1378|2321|3162|3240|3290|3383|3552|3553|3557|3586|3689|4311|4318|5265|5328|5743|6347|6531|6696|6781|7099|7852|9510|9595|23237|23569|25797|26353|56729|57091|57817,BCL2A1|CD14|CEACAM3|CHIT1|CNR1|CR1|FLT1|HMOX1|HP|HSD11B1|ICAM1|IL1A|IL1B|IL1RN|IL10|ITGB2|MME|MMP9|SERPINA1|PLAU|PTGS2|CCL2|SLC6A3|SPP1|STC1|TLR4|CXCR4|ADAMTS1|CYTIP|ARC|PADI4|QPCT|HSPB8|RETN|CASS4|HAMP,-8.9,0
1,0,-11,0,C0151744,M10,1,0,DisGeNET,35,Myocardial Ischemia,,-11,3.7,8.7,30337,756,400,37,9.2,1.4,133|929|1118|1268|1959|3162|3383|3552|3553|3557|3586|3687|4318|4973|5142|5209|5265|5743|5837|6279|6283|6347|6364|6402|6696|7056|7099|7133|7538|7852|9021|9535|11240|23237|56729|64581|114548,ADM|CD14|CHIT1|CNR1|EGR2|HMOX1|ICAM1|IL1A|IL1B|IL1RN|IL10|ITGAX|MMP9|OLR1|PDE4B|PFKFB3|SERPINA1|PTGS2|PYGM|S100A8|S100A12|CCL2|CCL20|SELL|SPP1|THBD|TLR4|TNFRSF1B|ZFP36|CXCR4|SOCS3|GMFG|PADI2|ARC|RETN|CLEC7A|NLRP3,-8.9,0
1,0,-11,0,C0740392,M10,1,0,DisGeNET,35,"Infarction, Middle Cerebral Artery",,-11,8.9,11,30337,145,400,17,4.2,1,240|1959|2353|3162|3240|3383|3553|3579|4318|5328|6347|6354|7130|7378|10135|23237|57817,ALOX5|EGR2|FOS|HMOX1|HP|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6|UPP1|NAMPT|ARC|HAMP,-8.9,0
1,0,-11,0,C1619738,M10,1,0,DisGeNET,35,Immune Reconstitution Inflammatory Syndrome,,-11,23,15,30337,33,400,10,2.5,0.78,929|943|2215|3552|3553|3576|3586|6556|8809|54210,CD14|TNFRSF8|FCGR3B|IL1A|IL1B|CXCL8|IL10|SLC11A1|IL18R1|TREM1,-8.9,0
1,0,-11,0,C0333516,M10,1,0,DisGeNET,35,Tumor necrosis,,-11,5.4,9.6,30337,350,400,25,6.2,1.2,820|929|2215|2353|3290|3383|3552|3553|3576|3579|3586|4050|4210|4318|5008|5743|5788|6354|7099|7130|7133|7852|8809|26353|114548,CAMP|CD14|FCGR3B|FOS|HSD11B1|ICAM1|IL1A|IL1B|CXCL8|CXCR2|IL10|LTB|MEFV|MMP9|OSM|PTGS2|PTPRC|CCL7|TLR4|TNFAIP6|TNFRSF1B|CXCR4|IL18R1|HSPB8|NLRP3,-8.9,0
1,0,-11,0,C1868683,M10,1,0,DisGeNET,35,"B-CELL MALIGNANCY, LOW-GRADE",,-11,5.4,9.6,30337,350,400,25,6.2,1.2,597|963|2215|2353|2354|3383|3552|3553|3557|3576|3586|3687|3689|4311|4318|6280|6402|7099|7133|7852|8807|8809|27036|115350|338339,BCL2A1|CD53|FCGR3B|FOS|FOSB|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAX|ITGB2|MME|MMP9|S100A9|SELL|TLR4|TNFRSF1B|CXCR4|IL18RAP|IL18R1|SIGLEC7|FCRL1|CLEC4D,-8.9,0
1,0,-11,0,C0153690,M10,1,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-11,4,8.9,30337,647,400,34,8.5,1.4,133|654|728|752|2069|2321|2866|3162|3240|3383|3552|3553|3576|3579|3678|3689|3860|4318|5008|5743|5806|6347|6354|6364|6374|6615|6696|7099|7852|8740|9510|9839|30817|55824,ADM|BMP6|C5AR1|FMNL1|EREG|FLT1|GPR42|HMOX1|HP|ICAM1|IL1A|IL1B|CXCL8|CXCR2|ITGA5|ITGB2|KRT13|MMP9|OSM|PTGS2|PTX3|CCL2|CCL7|CCL20|CXCL5|SNAI1|SPP1|TLR4|CXCR4|TNFSF14|ADAMTS1|ZEB2|ADGRE2|PAG1,-8.9,0
1,1,-11,-3.2,C0013537,M11,2,0,DisGeNET,35,Eclampsia,,-11,6.6,10,30337,241,400,21,5.2,1.1,133|366|929|1839|2321|2353|2354|3553|3557|3576|3586|3624|4318|5743|6347|7056|7099|7454|8809|56729|652995,ADM|AQP9|CD14|HBEGF|FLT1|FOS|FOSB|IL1B|IL1RN|CXCL8|IL10|INHBA|MMP9|PTGS2|CCL2|THBD|TLR4|WAS|IL18R1|RETN|UCA1,-8.8,0
1,0,-11,0,C0233794,M10,1,0,DisGeNET,35,Memory impairment,,-11,3.7,8.7,30337,763,400,37,9.2,1.4,240|719|728|793|1230|1268|2866|3290|3552|3553|3557|3576|3586|3684|3689|4210|4311|5138|5142|5341|5743|5788|6280|6347|6531|6696|6700|7099|10763|11202|23237|25797|55824|58484|114548|134864|653361,ALOX5|C3AR1|C5AR1|CALB1|CCR1|CNR1|GPR42|HSD11B1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|ITGB2|MEFV|MME|PDE2A|PDE4B|PLEK|PTGS2|PTPRC|S100A9|CCL2|SLC6A3|SPP1|SPRR2A|TLR4|NES|KLK8|ARC|QPCT|PAG1|NLRC4|NLRP3|TAAR1|NCF1,-8.8,0
1,0,-11,0,C0524909,M10,1,0,DisGeNET,35,"Hepatitis B, Chronic",,-11,4.9,9.3,30337,415,400,27,6.8,1.3,929|969|1268|1378|2215|3240|3552|3553|3557|3576|3579|3586|4318|5743|6280|6283|6347|6696|7099|8809|9021|10135|23237|27180|56729|57817|114548,CD14|CD69|CNR1|CR1|FCGR3B|HP|IL1A|IL1B|IL1RN|CXCL8|CXCR2|IL10|MMP9|PTGS2|S100A9|S100A12|CCL2|SPP1|TLR4|IL18R1|SOCS3|NAMPT|ARC|SIGLEC9|RETN|HAMP|NLRP3,-8.8,0
1,0,-11,0,C0268390,M10,1,0,DisGeNET,35,Muckle-Wells Syndrome,,-11,22,14,30337,34,400,10,2.5,0.78,3552|3553|3557|4210|4311|8809|9839|58484|91662|114548,IL1A|IL1B|IL1RN|MEFV|MME|IL18R1|ZEB2|NLRC4|NLRP12|NLRP3,-8.8,0
1,0,-11,0,C0221056,M10,1,0,DisGeNET,35,Adult type dermatomyositis,,-11,7,10,30337,218,400,20,5,1.1,240|820|1118|3552|3553|3586|4210|4317|4318|5552|5743|6347|6696|7099|7133|7439|7852|8291|9021|114548,ALOX5|CAMP|CHIT1|IL1A|IL1B|IL10|MEFV|MMP8|MMP9|SRGN|PTGS2|CCL2|SPP1|TLR4|TNFRSF1B|BEST1|CXCR4|DYSF|SOCS3|NLRP3,-8.8,0
1,0,-11,0,C0017921,M10,1,0,DisGeNET,35,Glycogen storage disease type II,,-11,7.4,10,30337,194,400,19,4.8,1.1,133|1230|2215|2321|2357|3553|3576|3586|3684|4311|4318|5265|6347|6374|6781|7538|7852|8972|114548,ADM|CCR1|FCGR3B|FLT1|FPR1|IL1B|CXCL8|IL10|ITGAM|MME|MMP9|SERPINA1|CCL2|CXCL5|STC1|ZFP36|CXCR4|MGAM|NLRP3,-8.7,0
1,0,-11,0,C0019158,M10,1,0,DisGeNET,35,Hepatitis,,-11,3.9,8.8,30337,656,400,34,8.5,1.4,929|1268|2215|3036|3162|3383|3552|3553|3557|3576|3586|3684|4210|4318|5023|5265|5743|6280|6347|6364|6696|7099|9021|10135|23135|23237|23533|27036|54210|56729|57817|64092|64581|114548,CD14|CNR1|FCGR3B|HAS1|HMOX1|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|MEFV|MMP9|P2RX1|SERPINA1|PTGS2|S100A9|CCL2|CCL20|SPP1|TLR4|SOCS3|NAMPT|KDM6B|ARC|PIK3R5|SIGLEC7|TREM1|RETN|HAMP|SAMSN1|CLEC7A|NLRP3,-8.7,0
1,0,-11,0,C0007786,M10,1,0,DisGeNET,35,Brain Ischemia,,-11,5.3,9.5,30337,358,400,25,6.2,1.2,240|654|719|1268|1439|2219|3162|3383|3552|3553|3557|4318|5328|5743|5880|6347|6364|6696|6781|7099|7133|9510|10135|10763|56729,ALOX5|BMP6|C3AR1|CNR1|CSF2RB|FCN1|HMOX1|ICAM1|IL1A|IL1B|IL1RN|MMP9|PLAU|PTGS2|RAC2|CCL2|CCL20|SPP1|STC1|TLR4|TNFRSF1B|ADAMTS1|NAMPT|NES|RETN,-8.7,0
1,0,-11,0,C3889136,M10,1,0,DisGeNET,35,Tumor Necrosis Factor Receptor 1-Associated Periodic Syndrome,,-11,27,15,30337,25,400,9,2.2,0.74,929|2215|2353|3552|3553|4210|4354|8809|114548,CD14|FCGR3B|FOS|IL1A|IL1B|MEFV|MPP1|IL18R1|NLRP3,-8.7,0
1,0,-11,0,C0238281,M10,1,0,DisGeNET,35,Middle Cerebral Artery Syndrome,,-11,22,14,30337,35,400,10,2.5,0.78,240|2353|3383|3553|3579|4318|5328|6347|6354|7130,ALOX5|FOS|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6,-8.6,0
1,0,-11,0,C0740376,M10,1,0,DisGeNET,35,Middle Cerebral Artery Thrombosis,,-11,22,14,30337,35,400,10,2.5,0.78,240|2353|3383|3553|3579|4318|5328|6347|6354|7130,ALOX5|FOS|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6,-8.6,0
1,0,-11,0,C0751845,M10,1,0,DisGeNET,35,Middle Cerebral Artery Embolus,,-11,22,14,30337,35,400,10,2.5,0.78,240|2353|3383|3553|3579|4318|5328|6347|6354|7130,ALOX5|FOS|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6,-8.6,0
1,0,-11,0,C0751846,M10,1,0,DisGeNET,35,Left Middle Cerebral Artery Infarction,,-11,22,14,30337,35,400,10,2.5,0.78,240|2353|3383|3553|3579|4318|5328|6347|6354|7130,ALOX5|FOS|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6,-8.6,0
1,0,-11,0,C0751847,M10,1,0,DisGeNET,35,"Embolic Infarction, Middle Cerebral Artery",,-11,22,14,30337,35,400,10,2.5,0.78,240|2353|3383|3553|3579|4318|5328|6347|6354|7130,ALOX5|FOS|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6,-8.6,0
1,0,-11,0,C0751848,M10,1,0,DisGeNET,35,"Thrombotic Infarction, Middle Cerebral Artery",,-11,22,14,30337,35,400,10,2.5,0.78,240|2353|3383|3553|3579|4318|5328|6347|6354|7130,ALOX5|FOS|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6,-8.6,0
1,0,-11,0,C0751849,M10,1,0,DisGeNET,35,Right Middle Cerebral Artery Infarction,,-11,22,14,30337,35,400,10,2.5,0.78,240|2353|3383|3553|3579|4318|5328|6347|6354|7130,ALOX5|FOS|ICAM1|IL1B|CXCR2|MMP9|PLAU|CCL2|CCL7|TNFAIP6,-8.6,0
1,0,-11,0,C0011991,M10,1,0,DisGeNET,35,Diarrhea,,-11,4,8.7,30337,631,400,33,8.2,1.4,366|728|929|969|978|2012|2321|2353|2866|3240|3552|3553|3557|3576|3586|3718|4210|4311|4318|4689|5265|5552|5743|5788|6283|6688|6696|7099|8993|9173|51311|57817|91662,AQP9|C5AR1|CD14|CD69|CDA|EMP1|FLT1|FOS|GPR42|HP|IL1A|IL1B|IL1RN|CXCL8|IL10|JAK3|MEFV|MME|MMP9|NCF4|SERPINA1|SRGN|PTGS2|PTPRC|S100A12|SPI1|SPP1|TLR4|PGLYRP1|IL1RL1|TLR8|HAMP|NLRP12,-8.6,0
1,0,-11,0,C0011195,M10,1,0,DisGeNET,35,Dejerine-Sottas Disease (disorder),,-11,7.8,10,30337,176,400,18,4.5,1,383|1959|2828|3240|3553|3557|3586|4210|4318|5328|5743|6279|6280|6283|6347|7099|8140|114548,ARG1|EGR2|GPR4|HP|IL1B|IL1RN|IL10|MEFV|MMP9|PLAU|PTGS2|S100A8|S100A9|S100A12|CCL2|TLR4|SLC7A5|NLRP3,-8.5,0
1,1,-11,-3.5,C4521042,M11,2,0,DisGeNET,35,Complete Trisomy 21 Syndrome,,-11,3.9,8.6,30337,668,400,34,8.5,1.4,929|978|1268|1959|1960|2215|2316|2321|2866|3162|3240|3383|3552|3553|3557|3576|3586|3684|3689|3718|4311|4318|5142|5265|5341|5743|6347|6573|7099|7439|8794|10215|10763|64092,CD14|CDA|CNR1|EGR2|EGR3|FCGR3B|FLNA|FLT1|GPR42|HMOX1|HP|ICAM1|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAM|ITGB2|JAK3|MME|MMP9|PDE4B|SERPINA1|PLEK|PTGS2|CCL2|SLC19A1|TLR4|BEST1|TNFRSF10C|OLIG2|NES|SAMSN1,-8.5,0
1,0,-11,0,C0677607,M10,1,0,DisGeNET,35,Hashimoto Disease,,-11,5.4,9.4,30337,335,400,24,6,1.2,929|943|944|3383|3552|3553|3557|3586|3656|3689|4318|5743|5788|6279|6280|6696|7099|8807|8809|9173|9308|57817|81793|115350,CD14|TNFRSF8|TNFSF8|ICAM1|IL1A|IL1B|IL1RN|IL10|IRAK2|ITGB2|MMP9|PTGS2|PTPRC|S100A8|S100A9|SPP1|TLR4|IL18RAP|IL18R1|IL1RL1|CD83|HAMP|TLR10|FCRL1,-8.5,0
1,0,-11,0,C0007570,M10,1,0,DisGeNET,35,Celiac Disease,,-11,4.3,8.9,30337,527,400,30,7.5,1.3,929|943|1178|1230|2212|3240|3383|3552|3553|3576|3586|4210|4311|5265|5270|5341|5788|5880|6280|6347|6402|7099|7439|7538|8807|8809|9437|25797|114548|117289,CD14|TNFRSF8|CLC|CCR1|FCGR2A|HP|ICAM1|IL1A|IL1B|CXCL8|IL10|MEFV|MME|SERPINA1|SERPINE2|PLEK|PTPRC|RAC2|S100A9|CCL2|SELL|TLR4|BEST1|ZFP36|IL18RAP|IL18R1|NCR1|QPCT|NLRP3|TAGAP,-8.5,0
1,0,-11,0,C2936258,M10,1,0,DisGeNET,35,Peri-Implantitis,,-11,15,12,30337,62,400,12,3,0.85,929|3552|3553|3557|3576|3586|4317|4318|4973|6347|6696|7099,CD14|IL1A|IL1B|IL1RN|CXCL8|IL10|MMP8|MMP9|OLR1|CCL2|SPP1|TLR4,-8.5,0
1,1,-11,-2.7,C3887461,M11,2,0,DisGeNET,35,Head and Neck Carcinoma,,-11,3.6,8.4,30337,786,400,37,9.2,1.4,240|1441|1830|2212|2353|2354|2828|3240|3553|3576|3586|3598|4050|4317|4318|5023|5265|5328|5329|5743|5788|5806|6347|6515|6696|6698|7099|7538|7852|8140|9021|9770|9839|51311|55824|84518|114548,ALOX5|CSF3R|DSG3|FCGR2A|FOS|FOSB|GPR4|HP|IL1B|CXCL8|IL10|IL13RA2|LTB|MMP8|MMP9|P2RX1|SERPINA1|PLAU|PLAUR|PTGS2|PTPRC|PTX3|CCL2|SLC2A3|SPP1|SPRR1A|TLR4|ZFP36|CXCR4|SLC7A5|SOCS3|RASSF2|ZEB2|TLR8|PAG1|CNFN|NLRP3,-8.5,0
1,0,-10,0,C0034543,M10,1,0,DisGeNET,35,Radicular Cyst,,-10,14,12,30337,63,400,12,3,0.85,929|3383|3552|3553|3576|3586|3860|4311|4318|5743|6696|9308,CD14|ICAM1|IL1A|IL1B|CXCL8|IL10|KRT13|MME|MMP9|PTGS2|SPP1|CD83,-8.4,0
1,0,-10,0,C1963943,M10,1,0,DisGeNET,35,Atherothrombosis,,-10,9.9,11,30337,115,400,15,3.8,0.95,929|969|2866|3552|3553|3689|4318|5270|5743|6696|7056|7099|23569|56729|114548,CD14|CD69|GPR42|IL1A|IL1B|ITGB2|MMP9|SERPINE2|PTGS2|SPP1|THBD|TLR4|PADI4|RETN|NLRP3,-8.4,0
1,0,-10,0,C0030305,M10,1,0,DisGeNET,35,Pancreatitis,,-10,4.4,8.8,30337,502,400,29,7.2,1.3,929|969|1230|1268|2353|3162|3383|3553|3576|3586|3684|3689|4210|4923|5265|5329|5743|6279|6280|6283|6347|6402|7099|8870|9021|30817|54210|57817|114548,CD14|CD69|CCR1|CNR1|FOS|HMOX1|ICAM1|IL1B|CXCL8|IL10|ITGAM|ITGB2|MEFV|NTSR1|SERPINA1|PLAUR|PTGS2|S100A8|S100A9|S100A12|CCL2|SELL|TLR4|IER3|SOCS3|ADGRE2|TREM1|HAMP|NLRP3,-8.4,0
1,0,-10,0,C0751967,M10,1,0,DisGeNET,35,"Multiple Sclerosis, Relapsing-Remitting",,-10,7,10,30337,206,400,19,4.8,1.1,929|1901|2212|3240|3383|3553|3557|3576|3586|4210|4318|6347|6531|6573|6696|7133|58484|84651|114548,CD14|S1PR1|FCGR2A|HP|ICAM1|IL1B|IL1RN|CXCL8|IL10|MEFV|MMP9|CCL2|SLC6A3|SLC19A1|SPP1|TNFRSF1B|NLRC4|SPINK7|NLRP3,-8.3,0
1,0,-10,0,C1848296,M10,1,0,DisGeNET,35,DOSAGE-SENSITIVE SEX REVERSAL,,-10,8.1,10,30337,159,400,17,4.2,1,383|2828|3240|3553|3557|3586|4210|4318|5328|5743|6279|6280|6283|6347|7099|8140|114548,ARG1|GPR4|HP|IL1B|IL1RN|IL10|MEFV|MMP9|PLAU|PTGS2|S100A8|S100A9|S100A12|CCL2|TLR4|SLC7A5|NLRP3,-8.3,0
1,0,-10,0,C0085655,M10,1,0,DisGeNET,35,Polymyositis,,-10,7.5,10,30337,183,400,18,4.5,1,240|820|1118|3552|3553|4210|4318|5743|5788|6280|6347|7099|7133|7439|7852|8291|9021|114548,ALOX5|CAMP|CHIT1|IL1A|IL1B|MEFV|MMP9|PTGS2|PTPRC|S100A9|CCL2|TLR4|TNFRSF1B|BEST1|CXCR4|DYSF|SOCS3|NLRP3,-8.3,0
1,0,-10,0,C0341106,M10,1,0,DisGeNET,35,Eosinophilic esophagitis,,-10,7.5,10,30337,183,400,18,4.5,1,240|820|1178|2865|3383|3552|3553|3684|5008|5650|5653|5743|6347|6707|6781|8809|9173|84651,ALOX5|CAMP|CLC|FFAR3|ICAM1|IL1A|IL1B|ITGAM|OSM|KLK7|KLK6|PTGS2|CCL2|SPRR3|STC1|IL18R1|IL1RL1|SPINK7,-8.3,0
1,1,-10,-2.6,C2936719,M11,2,0,DisGeNET,35,Mechanical Allodynia,,-10,4.8,9,30337,408,400,26,6.5,1.2,133|240|1268|2215|2353|3552|3553|3557|3576|3579|3586|3684|3689|4318|5138|5743|6347|7056|7099|7133|7852|9021|26253|27036|60675|114548,ADM|ALOX5|CNR1|FCGR3B|FOS|IL1A|IL1B|IL1RN|CXCL8|CXCR2|IL10|ITGAM|ITGB2|MMP9|PDE2A|PTGS2|CCL2|THBD|TLR4|TNFRSF1B|CXCR4|SOCS3|CLEC4E|SIGLEC7|PROK2|NLRP3,-8.3,0
1,0,-10,0,C1720830,M10,1,0,DisGeNET,35,Painful Bladder Syndrome,,-10,12,12,30337,81,400,13,3.2,0.89,3383|3553|3586|3684|3687|5265|5743|6280|6347|7133|7852|23569|114548,ICAM1|IL1B|IL10|ITGAM|ITGAX|SERPINA1|PTGS2|S100A9|CCL2|TNFRSF1B|CXCR4|PADI4|NLRP3,-8.3,0
1,0,-10,0,C0555198,M10,1,0,DisGeNET,35,Malignant Glioma,,-10,3.7,8.4,30337,724,400,35,8.8,1.4,1839|2012|2069|2321|2353|3383|3552|3553|3576|3586|3598|4318|4327|4923|5265|5328|5653|5743|6347|6531|6615|6696|6781|7133|7538|7852|8140|10215|10763|10804|22918|23135|27036|30817|64092,HBEGF|EMP1|EREG|FLT1|FOS|ICAM1|IL1A|IL1B|CXCL8|IL10|IL13RA2|MMP9|MMP19|NTSR1|SERPINA1|PLAU|KLK6|PTGS2|CCL2|SLC6A3|SNAI1|SPP1|STC1|TNFRSF1B|ZFP36|CXCR4|SLC7A5|OLIG2|NES|GJB6|CD93|KDM6B|SIGLEC7|ADGRE2|SAMSN1,-8.3,0
1,0,-10,0,C0035078,M10,1,0,DisGeNET,35,Kidney Failure,,-10,5,9.1,30337,378,400,25,6.2,1.2,133|2321|3240|3552|3553|3557|3577|3586|3689|4311|4318|5328|5743|6347|6364|6402|6696|7056|7099|7439|10135|23569|51458|57817|84063,ADM|FLT1|HP|IL1A|IL1B|IL1RN|CXCR1|IL10|ITGB2|MME|MMP9|PLAU|PTGS2|CCL2|CCL20|SELL|SPP1|THBD|TLR4|BEST1|NAMPT|PADI4|RHCG|HAMP|KIRREL2,-8.2,0
1,0,-10,0,C0162810,M10,1,0,DisGeNET,35,"Cicatrix, Hypertrophic",,-10,7.4,10,30337,185,400,18,4.5,1,383|3036|3553|3576|3586|3678|3689|3861|4318|4327|5008|5328|5743|6279|6283|7130|7852|9839,ARG1|HAS1|IL1B|CXCL8|IL10|ITGA5|ITGB2|KRT14|MMP9|MMP19|OSM|PLAU|PTGS2|S100A8|S100A12|TNFAIP6|CXCR4|ZEB2,-8.2,0
1,0,-10,0,C1704436,M10,1,0,DisGeNET,35,Peripheral Arterial Diseases,,-10,5.5,9.3,30337,319,400,23,5.8,1.2,929|2316|2321|2353|3162|3552|3553|3576|3586|4318|5743|5806|6280|6347|7099|7133|7439|9173|9839|11240|23569|56729|81793,CD14|FLNA|FLT1|FOS|HMOX1|IL1A|IL1B|CXCL8|IL10|MMP9|PTGS2|PTX3|S100A9|CCL2|TLR4|TNFRSF1B|BEST1|IL1RL1|ZEB2|PADI2|PADI4|RETN|TLR10,-8.2,0
1,0,-10,0,C0162836,M10,1,0,DisGeNET,35,Hidradenitis Suppurativa,,-10,12,12,30337,82,400,13,3.2,0.89,133|820|3552|3553|3576|3586|3689|4210|7099|9051|27284|56729|114548,ADM|CAMP|IL1A|IL1B|CXCL8|IL10|ITGB2|MEFV|TLR4|PSTPIP1|SULT1B1|RETN|NLRP3,-8.2,0
1,0,-10,0,C0032463,M10,1,0,DisGeNET,35,Polycythemia Vera,,-10,5.7,9.4,30337,291,400,22,5.5,1.1,240|1118|1830|2321|3576|3586|3656|3689|3718|4318|4778|5329|5806|6279|6280|6283|6696|7099|8809|9021|57126|57817,ALOX5|CHIT1|DSG3|FLT1|CXCL8|IL10|IRAK2|ITGB2|JAK3|MMP9|NFE2|PLAUR|PTX3|S100A8|S100A9|S100A12|SPP1|TLR4|IL18R1|SOCS3|CD177|HAMP,-8.2,0
