"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009713","GO:0009713","catechol-containing compound biosynthetic process","1/101","23/21069",0.104685099943017,0.444831147757868,0.422809132401434,"DAO",1
"GO:0010560","GO:0010560","positive regulation of glycoprotein biosynthetic process","1/101","23/21069",0.104685099943017,0.444831147757868,0.422809132401434,"RAMP1",1
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion","1/101","23/21069",0.104685099943017,0.444831147757868,0.422809132401434,"CYP4A11",1
"GO:0042423","GO:0042423","catecholamine biosynthetic process","1/101","23/21069",0.104685099943017,0.444831147757868,0.422809132401434,"DAO",1
"GO:0051546","GO:0051546","keratinocyte migration","1/101","23/21069",0.104685099943017,0.444831147757868,0.422809132401434,"KRT2",1
"GO:0098856","GO:0098856","intestinal lipid absorption","1/101","23/21069",0.104685099943017,0.444831147757868,0.422809132401434,"PRAP1",1
"GO:0099515","GO:0099515","actin filament-based transport","1/101","23/21069",0.104685099943017,0.444831147757868,0.422809132401434,"MYO1A",1
"GO:0002676","GO:0002676","regulation of chronic inflammatory response","1/101","24/21069",0.108981726613442,0.453314510910176,0.430872514276451,"CCL5",1
"GO:0010623","GO:0010623","programmed cell death involved in cell development","1/101","24/21069",0.108981726613442,0.453314510910176,0.430872514276451,"TOPAZ1",1
"GO:0016048","GO:0016048","detection of temperature stimulus","1/101","24/21069",0.108981726613442,0.453314510910176,0.430872514276451,"OPN4",1
"GO:0032303","GO:0032303","regulation of icosanoid secretion","1/101","24/21069",0.108981726613442,0.453314510910176,0.430872514276451,"CYP4A11",1
"GO:0033630","GO:0033630","positive regulation of cell adhesion mediated by integrin","1/101","24/21069",0.108981726613442,0.453314510910176,0.430872514276451,"CCL5",1
"GO:0035930","GO:0035930","corticosteroid hormone secretion","1/101","24/21069",0.108981726613442,0.453314510910176,0.430872514276451,"REN",1
"GO:0044827","GO:0044827","modulation by host of viral genome replication","1/101","24/21069",0.108981726613442,0.453314510910176,0.430872514276451,"IFI27",1
"GO:0007218","GO:0007218","neuropeptide signaling pathway","2/101","118/21069",0.109995210131159,0.453314510910176,0.430872514276451,"NMUR1/TAC3",2
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","2/101","118/21069",0.109995210131159,0.453314510910176,0.430872514276451,"PIRT/KCNC2",2
"GO:1905954","GO:1905954","positive regulation of lipid localization","2/101","118/21069",0.109995210131159,0.453314510910176,0.430872514276451,"CYP4A11/PRAP1",2
"GO:0001655","GO:0001655","urogenital system development","4/101","381/21069",0.110763070482956,0.453314510910176,0.430872514276451,"CYP4A11/CYP4A22/REN/CYP26A1",4
"GO:0006766","GO:0006766","vitamin metabolic process","2/101","120/21069",0.11309093550652,0.453314510910176,0.430872514276451,"BCO1/CYP26A1",2
"GO:0006833","GO:0006833","water transport","1/101","25/21069",0.113257936906245,0.453314510910176,0.430872514276451,"AQP8",1
"GO:0048245","GO:0048245","eosinophil chemotaxis","1/101","25/21069",0.113257936906245,0.453314510910176,0.430872514276451,"CCL5",1
"GO:0070233","GO:0070233","negative regulation of T cell apoptotic process","1/101","25/21069",0.113257936906245,0.453314510910176,0.430872514276451,"CCL5",1
"GO:0090335","GO:0090335","regulation of brown fat cell differentiation","1/101","25/21069",0.113257936906245,0.453314510910176,0.430872514276451,"FFAR4",1
"GO:1900543","GO:1900543","negative regulation of purine nucleotide metabolic process","1/101","25/21069",0.113257936906245,0.453314510910176,0.430872514276451,"RD3",1
"GO:1901569","GO:1901569","fatty acid derivative catabolic process","1/101","25/21069",0.113257936906245,0.453314510910176,0.430872514276451,"CYP4A11",1
"GO:0044242","GO:0044242","cellular lipid catabolic process","3/101","246/21069",0.114583746697813,0.453314510910176,0.430872514276451,"BCO1/CYP26A1/ABCB11",3
"GO:0006721","GO:0006721","terpenoid metabolic process","2/101","121/21069",0.11464730475815,0.453314510910176,0.430872514276451,"BCO1/CYP26A1",2
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","2/101","121/21069",0.11464730475815,0.453314510910176,0.430872514276451,"DUOX2/DAO",2
"GO:0001779","GO:0001779","natural killer cell differentiation","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"ZNF683",1
"GO:0003091","GO:0003091","renal water homeostasis","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"CYP4A11",1
"GO:0009642","GO:0009642","response to light intensity","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"KCNC2",1
"GO:0014048","GO:0014048","regulation of glutamate secretion","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"GRM2",1
"GO:0022010","GO:0022010","central nervous system myelination","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"MYRF",1
"GO:0032291","GO:0032291","axon ensheathment in central nervous system","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"MYRF",1
"GO:0033622","GO:0033622","integrin activation","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"CDH17",1
"GO:0034112","GO:0034112","positive regulation of homotypic cell-cell adhesion","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"CCL5",1
"GO:0043011","GO:0043011","myeloid dendritic cell differentiation","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"DHRS2",1
"GO:0050951","GO:0050951","sensory perception of temperature stimulus","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"OPN4",1
"GO:1903020","GO:1903020","positive regulation of glycoprotein metabolic process","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"RAMP1",1
"GO:2000831","GO:2000831","regulation of steroid hormone secretion","1/101","26/21069",0.117513826868822,0.453314510910176,0.430872514276451,"REN",1
"GO:0019080","GO:0019080","viral gene expression","2/101","124/21069",0.119349381190659,0.456891436390881,0.434272358839459,"CCL5/TRIM31",2
"GO:0003081","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"REN",1
"GO:0009110","GO:0009110","vitamin biosynthetic process","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"BCO1",1
"GO:0016540","GO:0016540","protein autoprocessing","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"MYRF",1
"GO:0045980","GO:0045980","negative regulation of nucleotide metabolic process","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"RD3",1
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"PRAP1",1
"GO:0071467","GO:0071467","cellular response to pH","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"KCNK18",1
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"CCL5",1
"GO:0140131","GO:0140131","positive regulation of lymphocyte chemotaxis","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"CCL5",1
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","1/101","27/21069",0.121749492101263,0.456891436390881,0.434272358839459,"CYP4A11",1
"GO:0007194","GO:0007194","negative regulation of adenylate cyclase activity","1/101","28/21069",0.125965027758414,0.463887208891653,0.440921795409803,"GRM2",1
"GO:0032897","GO:0032897","negative regulation of viral transcription","1/101","28/21069",0.125965027758414,0.463887208891653,0.440921795409803,"TRIM31",1
"GO:0032958","GO:0032958","inositol phosphate biosynthetic process","1/101","28/21069",0.125965027758414,0.463887208891653,0.440921795409803,"ITPKA",1
"GO:0051560","GO:0051560","mitochondrial calcium ion homeostasis","1/101","28/21069",0.125965027758414,0.463887208891653,0.440921795409803,"FATE1",1
"GO:0071800","GO:0071800","podosome assembly","1/101","28/21069",0.125965027758414,0.463887208891653,0.440921795409803,"ASB2",1
"GO:1905820","GO:1905820","positive regulation of chromosome separation","1/101","28/21069",0.125965027758414,0.463887208891653,0.440921795409803,"PRAP1",1
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation","1/101","28/21069",0.125965027758414,0.463887208891653,0.440921795409803,"ESRRB",1
"GO:0032411","GO:0032411","positive regulation of transporter activity","2/101","129/21069",0.127290897646948,0.464216453460561,0.44123474024568,"PIRT/KCNC2",2
"GO:0002407","GO:0002407","dendritic cell chemotaxis","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"CCL5",1
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"PRAP1",1
"GO:0042403","GO:0042403","thyroid hormone metabolic process","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"DUOX2",1
"GO:0046618","GO:0046618","xenobiotic export from cell","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"ABCB11",1
"GO:0048265","GO:0048265","response to pain","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"PIRT",1
"GO:0072677","GO:0072677","eosinophil migration","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"CCL5",1
"GO:1901018","GO:1901018","positive regulation of potassium ion transmembrane transporter activity","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"KCNC2",1
"GO:1903779","GO:1903779","regulation of cardiac conduction","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"GJD3",1
"GO:1905523","GO:1905523","positive regulation of macrophage migration","1/101","29/21069",0.130160528551931,0.464216453460561,0.44123474024568,"CCL5",1
"GO:0030072","GO:0030072","peptide hormone secretion","3/101","261/21069",0.13033234992517,0.464216453460561,0.44123474024568,"CCL5/FFAR4/UCN3",3
"GO:0003014","GO:0003014","renal system process","2/101","132/21069",0.1321149373806,0.464216453460561,0.44123474024568,"CYP4A11/REN",2
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","3/101","264/21069",0.133570722173545,0.464216453460561,0.44123474024568,"UCN3/GRM2/RAMP1",3
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","3/101","264/21069",0.133570722173545,0.464216453460561,0.44123474024568,"ITPKA/DAO/ABCB11",3
"GO:0042471","GO:0042471","ear morphogenesis","2/101","133/21069",0.13373231264486,0.464216453460561,0.44123474024568,"CHRNA9/USH1C",2
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","2/101","133/21069",0.13373231264486,0.464216453460561,0.44123474024568,"MYH6/ASB2",2
"GO:0003209","GO:0003209","cardiac atrium morphogenesis","1/101","30/21069",0.134336088752324,0.464216453460561,0.44123474024568,"MYH6",1
"GO:0007202","GO:0007202","activation of phospholipase C activity","1/101","30/21069",0.134336088752324,0.464216453460561,0.44123474024568,"NMUR1",1
"GO:0010996","GO:0010996","response to auditory stimulus","1/101","30/21069",0.134336088752324,0.464216453460561,0.44123474024568,"CHRNA9",1
"GO:0042178","GO:0042178","xenobiotic catabolic process","1/101","30/21069",0.134336088752324,0.464216453460561,0.44123474024568,"NR1I2",1
"GO:0042574","GO:0042574","retinal metabolic process","1/101","30/21069",0.134336088752324,0.464216453460561,0.44123474024568,"BCO1",1
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","1/101","30/21069",0.134336088752324,0.464216453460561,0.44123474024568,"PRAP1",1
"GO:0060219","GO:0060219","camera-type eye photoreceptor cell differentiation","1/101","30/21069",0.134336088752324,0.464216453460561,0.44123474024568,"USH1C",1
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","2/101","134/21069",0.13535423473452,0.464216453460561,0.44123474024568,"CCL5/IFI27",2
"GO:0002790","GO:0002790","peptide secretion","3/101","266/21069",0.13574530335894,0.464216453460561,0.44123474024568,"CCL5/FFAR4/UCN3",3
"GO:0044282","GO:0044282","small molecule catabolic process","4/101","412/21069",0.136134594621053,0.464216453460561,0.44123474024568,"CYP4A11/DAO/CYP26A1/ABCB11",4
"GO:0048525","GO:0048525","negative regulation of viral process","2/101","135/21069",0.136980624113914,0.464216453460561,0.44123474024568,"CCL5/TRIM31",2
"GO:0008299","GO:0008299","isoprenoid biosynthetic process","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"BCO1",1
"GO:0009072","GO:0009072","aromatic amino acid family metabolic process","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"HPDL",1
"GO:0010528","GO:0010528","regulation of transposition","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"MORC1",1
"GO:0010529","GO:0010529","negative regulation of transposition","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"MORC1",1
"GO:0015721","GO:0015721","bile acid and bile salt transport","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"ABCB11",1
"GO:0017145","GO:0017145","stem cell division","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"ESRRB",1
"GO:0034143","GO:0034143","regulation of toll-like receptor 4 signaling pathway","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"IFI35",1
"GO:0042744","GO:0042744","hydrogen peroxide catabolic process","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"DUOX2",1
"GO:0043949","GO:0043949","regulation of cAMP-mediated signaling","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"FFAR4",1
"GO:1902074","GO:1902074","response to salt","1/101","31/21069",0.138491802190986,0.464216453460561,0.44123474024568,"PITX3",1
"GO:0002313","GO:0002313","mature B cell differentiation involved in immune response","1/101","32/21069",0.142627762262224,0.470092934806996,0.446820297804279,"CDH17",1
"GO:0010165","GO:0010165","response to X-ray","1/101","32/21069",0.142627762262224,0.470092934806996,0.446820297804279,"PRAP1",1
"GO:0035929","GO:0035929","steroid hormone secretion","1/101","32/21069",0.142627762262224,0.470092934806996,0.446820297804279,"REN",1
"GO:0046782","GO:0046782","regulation of viral transcription","1/101","32/21069",0.142627762262224,0.470092934806996,0.446820297804279,"TRIM31",1
"GO:0051291","GO:0051291","protein heterooligomerization","1/101","32/21069",0.142627762262224,0.470092934806996,0.446820297804279,"KCNC2",1
"GO:0060074","GO:0060074","synapse maturation","1/101","32/21069",0.142627762262224,0.470092934806996,0.446820297804279,"SEZ6L",1
"GO:1901623","GO:1901623","regulation of lymphocyte chemotaxis","1/101","32/21069",0.142627762262224,0.470092934806996,0.446820297804279,"CCL5",1
"GO:0002544","GO:0002544","chronic inflammatory response","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"CCL5",1
"GO:0007190","GO:0007190","activation of adenylate cyclase activity","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"ACR",1
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"CCL5",1
"GO:0014047","GO:0014047","glutamate secretion","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"GRM2",1
"GO:0045070","GO:0045070","positive regulation of viral genome replication","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"CCL5",1
"GO:0045684","GO:0045684","positive regulation of epidermis development","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"KRT2",1
"GO:0045822","GO:0045822","negative regulation of heart contraction","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"GJD3",1
"GO:0060295","GO:0060295","regulation of cilium movement involved in cell motility","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"RNASE10",1
"GO:1902019","GO:1902019","regulation of cilium-dependent cell motility","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"RNASE10",1
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","1/101","33/21069",0.146744061925271,0.470464084745881,0.447173073423617,"CCL5",1
"GO:0006720","GO:0006720","isoprenoid metabolic process","2/101","141/21069",0.146828400090858,0.470464084745881,0.447173073423617,"BCO1/CYP26A1",2
"GO:0046887","GO:0046887","positive regulation of hormone secretion","2/101","141/21069",0.146828400090858,0.470464084745881,0.447173073423617,"FFAR4/UCN3",2
"GO:0019079","GO:0019079","viral genome replication","2/101","142/21069",0.148483887065606,0.474667240827782,0.451168146127707,"CCL5/IFI27",2
"GO:0010818","GO:0010818","T cell chemotaxis","1/101","34/21069",0.150840793706291,0.474882792754612,0.451373026841725,"CCL5",1
"GO:0014072","GO:0014072","response to isoquinoline alkaloid","1/101","34/21069",0.150840793706291,0.474882792754612,0.451373026841725,"PITX3",1
"GO:0042044","GO:0042044","fluid transport","1/101","34/21069",0.150840793706291,0.474882792754612,0.451373026841725,"AQP8",1
"GO:0042573","GO:0042573","retinoic acid metabolic process","1/101","34/21069",0.150840793706291,0.474882792754612,0.451373026841725,"CYP26A1",1
"GO:0043278","GO:0043278","response to morphine","1/101","34/21069",0.150840793706291,0.474882792754612,0.451373026841725,"PITX3",1
"GO:0044030","GO:0044030","regulation of DNA methylation","1/101","34/21069",0.150840793706291,0.474882792754612,0.451373026841725,"MORC1",1
"GO:0030595","GO:0030595","leukocyte chemotaxis","3/101","280/21069",0.151302265613345,0.474882792754612,0.451373026841725,"CCL16/CCL5/CCL25",3
"GO:0097529","GO:0097529","myeloid leukocyte migration","3/101","280/21069",0.151302265613345,0.474882792754612,0.451373026841725,"CCL16/CCL5/CCL25",3
"GO:0097237","GO:0097237","cellular response to toxic substance","2/101","145/21069",0.153473176050189,0.476485137274444,0.45289604495692,"KCNC2/DUOX2",2
"GO:1903522","GO:1903522","regulation of blood circulation","3/101","283/21069",0.15470849782499,0.476485137274444,0.45289604495692,"MYH6/GJD3/MYH7",3
"GO:0001773","GO:0001773","myeloid dendritic cell activation","1/101","35/21069",0.15491804970038,0.476485137274444,0.45289604495692,"DHRS2",1
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","1/101","35/21069",0.15491804970038,0.476485137274444,0.45289604495692,"KCNC2",1
"GO:0032196","GO:0032196","transposition","1/101","35/21069",0.15491804970038,0.476485137274444,0.45289604495692,"MORC1",1
"GO:0042634","GO:0042634","regulation of hair cycle","1/101","35/21069",0.15491804970038,0.476485137274444,0.45289604495692,"EPS8L3",1
"GO:0046825","GO:0046825","regulation of protein export from nucleus","1/101","35/21069",0.15491804970038,0.476485137274444,0.45289604495692,"IFI27",1
"GO:0060122","GO:0060122","inner ear receptor cell stereocilium organization","1/101","35/21069",0.15491804970038,0.476485137274444,0.45289604495692,"USH1C",1
"GO:2000191","GO:2000191","regulation of fatty acid transport","1/101","35/21069",0.15491804970038,0.476485137274444,0.45289604495692,"CYP4A11",1
"GO:0042692","GO:0042692","muscle cell differentiation","4/101","434/21069",0.155451577904615,0.47706362019172,0.453445889232878,"MYH6/LMOD1/ASB2/MYH7",4
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","2/101","147/21069",0.15681766074841,0.479357527714134,0.455626233514635,"FFAR4/ABCB11",2
"GO:0002274","GO:0002274","myeloid leukocyte activation","3/101","285/21069",0.156992839091131,0.479357527714134,0.455626233514635,"CCL5/DHRS2/IFI35",3
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","4/101","436/21069",0.157257377988156,0.479357527714134,0.455626233514635,"MYH6/LMOD1/ASB2/MYH7",4
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","3/101","286/21069",0.158138998072345,0.479357527714134,0.455626233514635,"CCL16/CCL5/CCL25",3
"GO:0048593","GO:0048593","camera-type eye morphogenesis","2/101","148/21069",0.158495174459179,0.479357527714134,0.455626233514635,"PITX3/USH1C",2
"GO:0019934","GO:0019934","cGMP-mediated signaling","1/101","36/21069",0.158975921573551,0.479357527714134,0.455626233514635,"KCNC2",1
"GO:0045777","GO:0045777","positive regulation of blood pressure","1/101","36/21069",0.158975921573551,0.479357527714134,0.455626233514635,"TAC3",1
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","1/101","36/21069",0.158975921573551,0.479357527714134,0.455626233514635,"CCL5",1
"GO:0061041","GO:0061041","regulation of wound healing","2/101","149/21069",0.160176107685427,0.480006450490118,0.456243030421264,"DUOX2/KNG1",2
"GO:0060537","GO:0060537","muscle tissue development","4/101","442/21069",0.16272205878212,0.480006450490118,0.456243030421264,"MYH6/TNNC1/ASB2/MYH7",4
"GO:0097305","GO:0097305","response to alcohol","3/101","290/21069",0.162749698156101,0.480006450490118,0.456243030421264,"UCN3/KCNC2/ABCB11",3
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"DAO",1
"GO:0019076","GO:0019076","viral release from host cell","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"TRIM31",1
"GO:0034123","GO:0034123","positive regulation of toll-like receptor signaling pathway","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"IFI35",1
"GO:0035891","GO:0035891","exit from host cell","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"TRIM31",1
"GO:0046320","GO:0046320","regulation of fatty acid oxidation","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"ABCB11",1
"GO:0048536","GO:0048536","spleen development","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"CDH17",1
"GO:0051385","GO:0051385","response to mineralocorticoid","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"UCN3",1
"GO:0070306","GO:0070306","lens fiber cell differentiation","1/101","37/21069",0.163014500564711,0.480006450490118,0.456243030421264,"PITX3",1
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","2/101","151/21069",0.163547952028655,0.480552599471432,0.456762141499963,"CCL5/RAMP1",2
"GO:0003230","GO:0003230","cardiac atrium development","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"MYH6",1
"GO:0006691","GO:0006691","leukotriene metabolic process","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"CYP4A11",1
"GO:0008207","GO:0008207","C21-steroid hormone metabolic process","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"DHRS2",1
"GO:0016486","GO:0016486","peptide hormone processing","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"REN",1
"GO:0018149","GO:0018149","peptide cross-linking","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"KRT2",1
"GO:0048384","GO:0048384","retinoic acid receptor signaling pathway","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"CYP26A1",1
"GO:0095500","GO:0095500","acetylcholine receptor signaling pathway","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"LY6H",1
"GO:1900027","GO:1900027","regulation of ruffle assembly","1/101","38/21069",0.167033877487636,0.482581139770765,0.458690255950413,"EPS8L3",1
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","2/101","154/21069",0.168629626032689,0.48617434979362,0.462105578865539,"ESRRB/USH1C",2
"GO:0001662","GO:0001662","behavioral fear response","1/101","39/21069",0.171034142732929,0.487006497142628,0.462896529545224,"MORC1",1
"GO:0002335","GO:0002335","mature B cell differentiation","1/101","39/21069",0.171034142732929,0.487006497142628,0.462896529545224,"CDH17",1
"GO:0006699","GO:0006699","bile acid biosynthetic process","1/101","39/21069",0.171034142732929,0.487006497142628,0.462896529545224,"ABCB11",1
"GO:0006730","GO:0006730","one-carbon metabolic process","1/101","39/21069",0.171034142732929,0.487006497142628,0.462896529545224,"CA9",1
"GO:0031646","GO:0031646","positive regulation of nervous system process","1/101","39/21069",0.171034142732929,0.487006497142628,0.462896529545224,"MYRF",1
"GO:0045948","GO:0045948","positive regulation of translational initiation","1/101","39/21069",0.171034142732929,0.487006497142628,0.462896529545224,"CCL5",1
"GO:0045471","GO:0045471","response to ethanol","2/101","156/21069",0.172032553656181,0.488841474483923,0.464640663654447,"KCNC2/ABCB11",2
"GO:0002209","GO:0002209","behavioral defense response","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"MORC1",1
"GO:0002323","GO:0002323","natural killer cell activation involved in immune response","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"ZNF683",1
"GO:0042401","GO:0042401","cellular biogenic amine biosynthetic process","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"DAO",1
"GO:0050775","GO:0050775","positive regulation of dendrite morphogenesis","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"ITPKA",1
"GO:0070229","GO:0070229","negative regulation of lymphocyte apoptotic process","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"CCL5",1
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"REN",1
"GO:1903523","GO:1903523","negative regulation of blood circulation","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"GJD3",1
"GO:1905145","GO:1905145","cellular response to acetylcholine","1/101","40/21069",0.17501538626997,0.489263660807345,0.465041949027599,"LY6H",1
"GO:0007586","GO:0007586","digestion","2/101","159/21069",0.177158330684643,0.491015890822433,0.466707432337798,"UCN3/PRAP1",2
"GO:0050900","GO:0050900","leukocyte migration","4/101","459/21069",0.178573581064944,0.491015890822433,0.466707432337798,"CCL16/CCL5/CCL25/ASB2",4
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone","1/101","41/21069",0.178977697648863,0.491015890822433,0.466707432337798,"REN",1
"GO:0003016","GO:0003016","respiratory system process","1/101","41/21069",0.178977697648863,0.491015890822433,0.466707432337798,"TNNC1",1
"GO:0009309","GO:0009309","amine biosynthetic process","1/101","41/21069",0.178977697648863,0.491015890822433,0.466707432337798,"DAO",1
"GO:0010863","GO:0010863","positive regulation of phospholipase C activity","1/101","41/21069",0.178977697648863,0.491015890822433,0.466707432337798,"NMUR1",1
"GO:0045762","GO:0045762","positive regulation of adenylate cyclase activity","1/101","41/21069",0.178977697648863,0.491015890822433,0.466707432337798,"ACR",1
"GO:0050901","GO:0050901","leukocyte tethering or rolling","1/101","41/21069",0.178977697648863,0.491015890822433,0.466707432337798,"CCL25",1
"GO:0090278","GO:0090278","negative regulation of peptide hormone secretion","1/101","41/21069",0.178977697648863,0.491015890822433,0.466707432337798,"FFAR4",1
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","3/101","304/21069",0.179197689337079,0.491015890822433,0.466707432337798,"NR1I2/ESRRB/CYP26A1",3
"GO:0002792","GO:0002792","negative regulation of peptide secretion","1/101","42/21069",0.182921166002366,0.496219539126998,0.4716534664365,"FFAR4",1
"GO:0007340","GO:0007340","acrosome reaction","1/101","42/21069",0.182921166002366,0.496219539126998,0.4716534664365,"ACR",1
"GO:1903115","GO:1903115","regulation of actin filament-based movement","1/101","42/21069",0.182921166002366,0.496219539126998,0.4716534664365,"TNNC1",1
"GO:0006869","GO:0006869","lipid transport","4/101","467/21069",0.18621065168427,0.496219539126998,0.4716534664365,"CYP4A11/PRAP1/REN/ABCB11",4
"GO:0003352","GO:0003352","regulation of cilium movement","1/101","43/21069",0.18684588004782,0.496219539126998,0.4716534664365,"RNASE10",1
"GO:0009069","GO:0009069","serine family amino acid metabolic process","1/101","43/21069",0.18684588004782,0.496219539126998,0.4716534664365,"DAO",1
"GO:0016339","GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","1/101","43/21069",0.18684588004782,0.496219539126998,0.4716534664365,"CDH17",1
"GO:0042417","GO:0042417","dopamine metabolic process","1/101","43/21069",0.18684588004782,0.496219539126998,0.4716534664365,"DAO",1
"GO:0044060","GO:0044060","regulation of endocrine process","1/101","43/21069",0.18684588004782,0.496219539126998,0.4716534664365,"REN",1
"GO:0050892","GO:0050892","intestinal absorption","1/101","43/21069",0.18684588004782,0.496219539126998,0.4716534664365,"PRAP1",1
