_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.315906483383546,GO:0032535,M1,1,0,GO Biological Processes,19,regulation of cellular component size,19_GO:0065007 biological regulation,-4.315906483383546,3.3732765011119348,5.0658696662375124,30337,355,380,15,3.9473684210526314,0.9988877033108529,832|1759|2314|5048|5581|5802|10458|11078|23369|23499|54961|56262|79890|81873|85358,CAPZB|DNM1|FLII|PAFAH1B1|PRKCE|PTPRS|BAIAP2|TRIOBP|PUM2|MACF1|SSH3|LRRC8A|RIN3|ARPC5L|SHANK3,-1.5842784155287346,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-3.6490134670304077,GO:0090066,M1,1,0,GO Biological Processes,19,regulation of anatomical structure size,19_GO:0065007 biological regulation,-3.6490134670304077,2.708945267360017,4.344086994718127,30337,501,380,17,4.473684210526316,1.060479745752041,832|1759|2314|5023|5048|5581|5802|6649|10458|11078|23369|23499|54961|56262|79890|81873|85358,CAPZB|DNM1|FLII|P2RX1|PAFAH1B1|PRKCE|PTPRS|SOD3|BAIAP2|TRIOBP|PUM2|MACF1|SSH3|LRRC8A|RIN3|ARPC5L|SHANK3,-1.1042003838906727,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.9788502661166696,GO:0051493,M1,1,0,GO Biological Processes,19,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.9788502661166696,2.4376858175974285,3.7389407962523222,30337,524,380,16,4.2105263157894735,1.0302325998517745,832|1003|2314|4035|5048|5154|5581|5595|9620|10458|11078|23187|54961|81873|85358|256364,CAPZB|CDH5|FLII|LRP1|PAFAH1B1|PDGFA|PRKCE|MAPK3|CELSR1|BAIAP2|TRIOBP|PHLDB1|SSH3|ARPC5L|SHANK3|EML3,-0.7711589086985298,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.793250617060891,GO:0030833,M1,1,0,GO Biological Processes,19,regulation of actin filament polymerization,19_GO:0050789 regulation of biological process,-2.793250617060891,4.139551656920077,4.117546024113176,30337,135,380,7,1.8421052631578947,0.6898077049272031,832|2314|5581|10458|11078|54961|81873,CAPZB|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-0.658302781723023,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.7218590635977464,GO:0051016,M1,1,0,GO Biological Processes,19,barbed-end actin filament capping,19_GO:0048519 negative regulation of biological process,-2.7218590635977464,11.97513157894737,5.529723525170597,30337,20,380,3,0.7894736842105263,0.4540000571614608,832|2314|11078,CAPZB|FLII|TRIOBP,-0.6412656305273734,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.6682929038421643,GO:0031333,M1,1,0,GO Biological Processes,19,negative regulation of protein-containing complex assembly,19_GO:0048519 negative regulation of biological process,-2.6682929038421643,3.935489251297257,3.94892555158369,30337,142,380,7,1.8421052631578947,0.6898077049272031,832|1003|2314|5590|11078|54961|147138,CAPZB|CDH5|FLII|PRKCZ|TRIOBP|SSH3|TMC8,-0.6139155906301359,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.6225314274668157,GO:0032272,M1,1,0,GO Biological Processes,19,negative regulation of protein polymerization,19_GO:0048519 negative regulation of biological process,-2.6225314274668157,5.394203413940256,4.262474800951891,30337,74,380,5,1.3157894736842106,0.5845548135780517,832|1003|2314|11078|54961,CAPZB|CDH5|FLII|TRIOBP|SSH3,-0.6003387976261885,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.5541748187246696,GO:0043254,M1,1,0,GO Biological Processes,19,regulation of protein-containing complex assembly,19_GO:0050789 regulation of biological process,-2.5541748187246696,2.4593477176353207,3.4001047860949485,30337,422,380,13,3.4210526315789473,0.9324580730659966,832|1003|2314|5581|5590|6886|10458|11078|54961|81873|90427|147138|153090,CAPZB|CDH5|FLII|PRKCE|PRKCZ|TAL1|BAIAP2|TRIOBP|SSH3|ARPC5L|BMF|TMC8|DAB2IP,-0.5636876260436399,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.487162219908558,GO:0008064,M1,1,0,GO Biological Processes,19,regulation of actin polymerization or depolymerization,19_GO:0050789 regulation of biological process,-2.487162219908558,3.6525455796353627,3.7046055328685594,30337,153,380,7,1.8421052631578947,0.6898077049272031,832|2314|5581|10458|11078|54961|81873,CAPZB|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-0.5377599386422509,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.440689447170812,GO:0030832,M1,1,0,GO Biological Processes,19,regulation of actin filament length,19_GO:0050789 regulation of biological process,-2.440689447170812,3.5823043184885286,3.641872224567759,30337,156,380,7,1.8421052631578947,0.6898077049272031,832|2314|5581|10458|11078|54961|81873,CAPZB|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-0.5143256273643932,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.3724386331164466,GO:0032271,M1,1,0,GO Biological Processes,19,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-2.3724386331164466,3.1461757842883067,3.455466713359431,30337,203,380,8,2.1052631578947367,0.7364462727848137,832|1003|2314|5581|10458|11078|54961|81873,CAPZB|CDH5|FLII|PRKCE|BAIAP2|TRIOBP|SSH3|ARPC5L,-0.47363091181549766,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.351096203742754,GO:0032956,M1,1,0,GO Biological Processes,19,regulation of actin cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.351096203742754,2.5454385964912283,3.251474741153393,30337,345,380,11,2.8947368421052633,0.8600706562552147,832|2314|4035|5154|5581|9620|10458|11078|54961|81873|85358,CAPZB|FLII|LRP1|PDGFA|PRKCE|CELSR1|BAIAP2|TRIOBP|SSH3|ARPC5L|SHANK3,-0.46908227706716343,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.1671055085023183,GO:0030837,M1,1,0,GO Biological Processes,19,negative regulation of actin filament polymerization,19_GO:0048519 negative regulation of biological process,-2.1671055085023183,5.322280701754385,3.774452541021097,30337,60,380,4,1.0526315789473684,0.5235383780577263,832|2314|11078|54961,CAPZB|FLII|TRIOBP|SSH3,-0.3729219369828658,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.069064842364136,GO:0008154,M1,1,0,GO Biological Processes,19,actin polymerization or depolymerization,19_GO:0009987 cellular process,-2.069064842364136,4.989638157894737,3.5984673114728425,30337,64,380,4,1.0526315789473684,0.5235383780577263,832|2314|57553|79778,CAPZB|FLII|MICAL3|MICALL2,-0.3213382503322634,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.029952220576233,GO:0051129,M1,1,0,GO Biological Processes,19,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.029952220576233,1.898156054471844,2.7372812990565945,30337,715,380,17,4.473684210526316,1.060479745752041,832|1003|2314|2395|2672|3985|5048|5590|5802|5909|8291|9319|11078|54961|79890|85358|147138,CAPZB|CDH5|FLII|FXN|GFI1|LIMK2|PAFAH1B1|PRKCZ|PTPRS|RAP1GAP|DYSF|TRIP13|TRIOBP|SSH3|RIN3|SHANK3|TMC8,-0.30674203993452814,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-2.022953093900304,GO:0051693,M1,1,0,GO Biological Processes,19,actin filament capping,19_GO:0048519 negative regulation of biological process,-2.022953093900304,6.842932330827068,3.8953907467728284,30337,35,380,3,0.7894736842105263,0.4540000571614608,832|2314|11078,CAPZB|FLII|TRIOBP,-0.30674203993452814,0,6,0,0,-5.644881077009102,11.97513157894737,
1,-5.5940000008460835,GO:0098657,M1,1,0,GO Biological Processes,19,import into cell,19_GO:0051179 localization,-5.5940000008460835,2.8925438596491224,5.663721869729308,30337,690,380,25,6.578947368421052,1.2717706144187644,575|1487|1759|2621|3339|3689|4035|5581|5595|6382|6533|6573|8140|9902|10043|23396|26119|51411|54453|56262|57007|58513|79890|201176|376497,ADGRB1|CTBP1|DNM1|GAS6|HSPG2|ITGB2|LRP1|PRKCE|MAPK3|SDC1|SLC6A6|SLC19A1|SLC7A5|MRC2|TOM1|PIP5K1C|LDLRAP1|BIN2|RIN2|LRRC8A|ACKR3|EPS15L1|RIN3|ARHGAP27|SLC27A1,-2.297395170265289,0,7,1,1,-5.5940000008460835,5.394203413940256,
1,-5.168847590814269,GO:0006897,M1,1,0,GO Biological Processes,19,endocytosis,19_GO:0051179 localization,-5.168847590814269,3.1743224861358166,5.538268456436383,30337,503,380,20,5.2631578947368425,1.1454888159631762,575|1487|1759|2621|3339|3689|4035|5581|5595|6382|9902|10043|23396|26119|51411|54453|57007|58513|79890|201176,ADGRB1|CTBP1|DNM1|GAS6|HSPG2|ITGB2|LRP1|PRKCE|MAPK3|SDC1|MRC2|TOM1|PIP5K1C|LDLRAP1|BIN2|RIN2|ACKR3|EPS15L1|RIN3|ARHGAP27,-2.0797081713430288,0,7,0,0,-5.5940000008460835,5.394203413940256,
1,-3.643436526634149,GO:0006898,M1,1,0,GO Biological Processes,19,receptor-mediated endocytosis,19_GO:0051179 localization,-3.643436526634149,4.408023894091055,4.913622486910564,30337,163,380,9,2.3684210526315788,0.7800686322379613,1759|3339|3689|4035|6382|23396|26119|57007|201176,DNM1|HSPG2|ITGB2|LRP1|SDC1|PIP5K1C|LDLRAP1|ACKR3|ARHGAP27,-1.1042003838906727,0,7,0,0,-5.5940000008460835,5.394203413940256,
1,-2.6225314274668157,GO:0031623,M1,1,0,GO Biological Processes,19,receptor internalization,19_GO:0051179 localization,-2.6225314274668157,5.394203413940256,4.262474800951891,30337,74,380,5,1.3157894736842106,0.5845548135780517,1759|3689|4035|26119|57007,DNM1|ITGB2|LRP1|LDLRAP1|ACKR3,-0.6003387976261885,0,7,0,0,-5.5940000008460835,5.394203413940256,
1,-2.3657926593403764,GO:0006909,M1,1,0,GO Biological Processes,19,phagocytosis,19_GO:0051179 localization,-2.3657926593403764,3.471052631578947,3.540673614402971,30337,161,380,7,1.8421052631578947,0.6898077049272031,575|2621|3689|4035|5581|23396|51411,ADGRB1|GAS6|ITGB2|LRP1|PRKCE|PIP5K1C|BIN2,-0.4709054297614031,0,7,0,0,-5.5940000008460835,5.394203413940256,
1,-5.5626258487922104,WP3888,M1,1,0,WikiPathways,27,VEGFA VEGFR2 signaling,,-5.5626258487922104,3.5112268518518523,5.9207634873762505,30337,432,380,19,5.0,1.118033988749895,832|1003|1969|2022|2314|2817|3142|3315|4772|4773|5578|5581|5590|5595|5605|6595|6886|57007|81873,CAPZB|CDH5|EPHA2|ENG|FLII|GPC1|HLX|HSPB1|NFATC1|NFATC2|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|SMARCA2|TAL1|ACKR3|ARPC5L,-2.297395170265289,0,8,1,1,-5.5626258487922104,3.5112268518518523,
1,-5.325019463306064,R-HSA-9006934,M1,1,0,Reactome Gene Sets,6,Signaling by Receptor Tyrosine Kinases,,-5.325019463306064,3.1395476049674746,5.618034314773955,30337,534,380,21,5.526315789473684,1.172145370837035,639|1003|1298|1759|3187|3315|5154|5578|5581|5590|5595|5605|5725|5753|5771|5802|6196|10458|10603|11033|58513,PRDM1|CDH5|COL9A2|DNM1|HNRNPH1|HSPB1|PDGFA|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|PTBP1|PTK6|PTPN2|PTPRS|RPS6KA2|BAIAP2|SH2B2|ADAP1|EPS15L1,-2.184727521387442,0,9,1,1,-5.325019463306064,4.51891757696127,
1,-3.7241117035897804,WP437,M1,1,0,WikiPathways,27,EGF EGFR signaling,,-3.7241117035897804,4.51891757696127,5.01053645235527,30337,159,380,9,2.3684210526315788,0.7800686322379613,1759|3985|5578|5590|5605|5753|6196|9922|58513,DNM1|LIMK2|PRKCA|PRKCZ|MAP2K2|PTK6|RPS6KA2|IQSEC1|EPS15L1,-1.1431277725781712,0,9,0,0,-5.325019463306064,4.51891757696127,
1,-3.2958754421977203,GO:0006468,M1,1,0,GO Biological Processes,19,protein phosphorylation,19_GO:0008152 metabolic process,-3.2958754421977203,2.6121623076095144,4.047877593386243,30337,489,380,16,4.2105263157894735,1.0302325998517745,864|1487|1609|2049|2621|3985|5293|5578|5581|5590|5595|5605|5753|6196|7465|51422,RUNX3|CTBP1|DGKQ|EPHB3|GAS6|LIMK2|PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|PTK6|RPS6KA2|WEE1|PRKAG2,-0.9152338929102602,0,9,0,0,-5.325019463306064,4.51891757696127,
1,-3.2153628967479677,GO:0016310,M1,1,0,GO Biological Processes,19,phosphorylation,19_GO:0008152 metabolic process,-3.2153628967479677,2.481136341768498,3.937089124421225,30337,547,380,17,4.473684210526316,1.060479745752041,864|1487|1609|2049|2621|3985|5209|5293|5578|5581|5590|5595|5605|5753|6196|7465|51422,RUNX3|CTBP1|DGKQ|EPHB3|GAS6|LIMK2|PFKFB3|PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|PTK6|RPS6KA2|WEE1|PRKAG2,-0.8906595273910307,0,9,0,0,-5.325019463306064,4.51891757696127,
1,-2.2521685314491076,GO:0018209,M1,1,0,GO Biological Processes,19,peptidyl-serine modification,19_GO:0008152 metabolic process,-2.2521685314491076,3.306742447835565,3.3868112715286363,30337,169,380,7,1.8421052631578947,0.6898077049272031,1609|5578|5581|5590|5605|6196|146664,DGKQ|PRKCA|PRKCE|PRKCZ|MAP2K2|RPS6KA2|MGAT5B,-0.4149542957936261,0,9,0,0,-5.325019463306064,4.51891757696127,
1,-4.996281935304292,hsa05135,M1,1,0,KEGG Pathway,24,Yersinia infection,,-4.996281935304292,5.785087719298246,6.345340941932161,30337,138,380,10,2.6315789473684212,0.8211556153895645,4772|4773|5293|5595|5605|6196|10458|23396|81873|147179,NFATC1|NFATC2|PIK3CD|MAPK3|MAP2K2|RPS6KA2|BAIAP2|PIP5K1C|ARPC5L|WIPF2,-1.9740893054636652,0,10,1,1,-4.996281935304292,21.772966507177035,
1,-4.767784611572255,M272,M1,1,0,Canonical Pathways,11,PID CD8 TCR DOWNSTREAM PATHWAY,,-4.767784611572255,8.597530364372469,6.906060233126873,30337,65,380,7,1.8421052631578947,0.6898077049272031,3559|4772|4773|5578|5581|5595|5605,IL2RA|NFATC1|NFATC2|PRKCA|PRKCE|MAPK3|MAP2K2,-1.8383460349685263,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-4.44678692792371,hsa05231,M1,1,0,KEGG Pathway,24,Choline metabolism in cancer,,-4.44678692792371,6.4512493354598615,6.118696461807425,30337,99,380,8,2.1052631578947367,0.7364462727848137,1609|5154|5293|5578|5595|5605|23396|57153,DGKQ|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2|PIP5K1C|SLC44A2,-1.6705767274161583,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-4.332704014151797,WP4747,M1,1,0,WikiPathways,27,Netrin UNC5B signaling,,-4.332704014151797,9.21163967611336,6.6748200784630765,30337,52,380,6,1.5789473684210527,0.6394933480783656,1003|5578|5595|5605|116986|219699,CDH5|PRKCA|MAPK3|MAP2K2|AGAP2|UNC5B,-1.5903520809052125,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-4.086209874149813,hsa04015,M1,1,0,KEGG Pathway,24,Rap1 signaling pathway,,-4.086209874149813,4.142341112214499,5.171059400207427,30337,212,380,11,2.8947368421052633,0.8600706562552147,115|1969|3689|5154|5293|5578|5590|5595|5605|5909|10636,ADCY9|EPHA2|ITGB2|PDGFA|PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|RAP1GAP|RGS14,-1.4138958075109842,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.9784644655433268,hsa04370,M1,1,0,KEGG Pathway,24,VEGF signaling pathway,,-3.9784644655433268,7.98342105263158,6.098306231343722,30337,60,380,6,1.5789473684210527,0.6394933480783656,3315|4773|5293|5578|5595|5605,HSPB1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2,-1.3152937783443674,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.937471239823585,hsa04072,M1,1,0,KEGG Pathway,24,Phospholipase D signaling pathway,,-3.937471239823585,4.822200635817731,5.267581216679577,30337,149,380,9,2.3684210526315788,0.7800686322379613,115|1609|1759|5154|5293|5578|5595|5605|23396,ADCY9|DGKQ|DNM1|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2|PIP5K1C,-1.2933916246106743,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.9142542012284736,WP4871,M1,1,0,WikiPathways,27,Kisspeptin kisspeptin receptor system in the ovary,,-3.9142542012284736,10.235155195681513,6.499670151645947,30337,39,380,5,1.3157894736842106,0.5845548135780517,5293|5578|5581|5595|5605,PIK3CD|PRKCA|PRKCE|MAPK3|MAP2K2,-1.285845620288726,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.7088585452591607,M222,M1,1,0,Canonical Pathways,11,PID CXCR3 PATHWAY,,-3.7088585452591607,9.283047735618116,6.121641293739473,30337,43,380,5,1.3157894736842106,0.5845548135780517,1759|3689|5293|5595|5605,DNM1|ITGB2|PIK3CD|MAPK3|MAP2K2,-1.1352986323267582,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.638208540786216,M186,M1,1,0,Canonical Pathways,11,PID PDGFRB PATHWAY,,-3.638208540786216,4.950958792329661,5.064751775678956,30337,129,380,8,2.1052631578947367,0.7364462727848137,4035|5293|5578|5581|5595|5605|5771|10458,LRP1|PIK3CD|PRKCA|PRKCE|MAPK3|MAP2K2|PTPN2|BAIAP2,-1.1042003838906727,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.6227976789886602,hsa04666,M1,1,0,KEGG Pathway,24,Fc gamma R-mediated phagocytosis,,-3.6227976789886602,5.702443609022556,5.25139538342515,30337,98,380,7,1.8421052631578947,0.6898077049272031,3985|5293|5578|5581|5595|23396|81873,LIMK2|PIK3CD|PRKCA|PRKCE|MAPK3|PIP5K1C|ARPC5L,-1.1001458902868293,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.524944447424146,GO:0060439,M1,1,0,GO Biological Processes,19,trachea morphogenesis,19_GO:0032502 developmental process,-3.524944447424146,21.772966507177035,7.76084651538508,30337,11,380,3,0.7894736842105263,0.4540000571614608,3202|5595|5605,HOXA5|MAPK3|MAP2K2,-1.0476596779983998,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.504020854212947,hsa04650,M1,1,0,KEGG Pathway,24,Natural killer cell mediated cytotoxicity,,-3.504020854212947,4.730916179337232,4.893125120801479,30337,135,380,8,2.1052631578947367,0.7364462727848137,3689|4772|4773|5293|5578|5595|5605|6452,ITGB2|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2|SH3BP2,-1.040422521919192,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.2912018475513634,hsa01521,M1,1,0,KEGG Pathway,24,EGFR tyrosine kinase inhibitor resistance,,-3.2912018475513634,5.987565789473685,5.030863044658467,30337,80,380,6,1.5789473684210527,0.6394933480783656,2621|5154|5293|5578|5595|5605,GAS6|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2,-0.9152338929102602,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.289690472453758,GO:0030878,M1,1,0,GO Biological Processes,19,thyroid gland development,19_GO:0032502 developmental process,-3.289690472453758,10.64456140350877,5.9524181428315845,30337,30,380,4,1.0526315789473684,0.5235383780577263,3200|3202|5595|5605,HOXA3|HOXA5|MAPK3|MAP2K2,-0.9152338929102602,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.2338603926281024,WP2261,M1,1,0,WikiPathways,27,Glioblastoma signaling,,-3.2338603926281024,5.841527599486522,4.944388138728171,30337,82,380,6,1.5789473684210527,0.6394933480783656,2956|5293|5578|5590|5595|5605,MSH6|PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2,-0.8906595273910307,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.1802643157278214,M108,M1,1,0,Canonical Pathways,11,PID NETRIN PATHWAY,,-3.1802643157278214,9.979276315789473,5.723754230866313,30337,32,380,4,1.0526315789473684,0.5235383780577263,5595|5605|116986|219699,MAPK3|MAP2K2|AGAP2|UNC5B,-0.8906595273910307,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.179845880168252,WP4666,M1,1,0,WikiPathways,27,Hepatitis B infection,,-3.179845880168252,4.22962704775183,4.480844366612023,30337,151,380,8,2.1052631578947367,0.7364462727848137,3339|3665|4772|4773|5293|5578|5595|5605,HSPG2|IRF7|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2,-0.8906595273910307,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.1781666006291047,WP4806,M1,1,0,WikiPathways,27,EGFR tyrosine kinase inhibitor resistance,,-3.1781666006291047,5.7024436090225565,4.860722323620266,30337,84,380,6,1.5789473684210527,0.6394933480783656,2621|5154|5293|5578|5595|5605,GAS6|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2,-0.8906595273910307,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.158451052777456,hsa04810,M1,1,0,KEGG Pathway,24,Regulation of actin cytoskeleton,,-3.158451052777456,3.4710526315789476,4.236761030278989,30337,230,380,10,2.6315789473684212,0.8211556153895645,3689|3985|5154|5293|5595|5605|10458|23396|54961|81873,ITGB2|LIMK2|PDGFA|PIK3CD|MAPK3|MAP2K2|BAIAP2|PIP5K1C|SSH3|ARPC5L,-0.8830247238428696,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.12842752153053,WP422,M1,1,0,WikiPathways,27,MAPK cascade,,-3.12842752153053,9.676874003189793,5.616840335956353,30337,33,380,4,1.0526315789473684,0.5235383780577263,4155|5595|5605|22821,MBP|MAPK3|MAP2K2|RASA3,-0.8595625583485144,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.0486708727060625,hsa04071,M1,1,0,KEGG Pathway,24,Sphingolipid signaling pathway,,-3.0486708727060625,4.580651423641069,4.463262777690951,30337,122,380,7,1.8421052631578947,0.6898077049272031,5293|5578|5581|5590|5595|5605|53637,PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|S1PR5,-0.8114689177793843,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-3.0201968709221307,hsa05235,M1,1,0,KEGG Pathway,24,PD-L1 expression and PD-1 checkpoint pathway in cancer,,-3.0201968709221307,5.322280701754386,4.625033319578263,30337,90,380,6,1.5789473684210527,0.6394933480783656,4772|4773|5133|5293|5595|5605,NFATC1|NFATC2|PDCD1|PIK3CD|MAPK3|MAP2K2,-0.7930562420033485,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.9951053769422167,hsa04662,M1,1,0,KEGG Pathway,24,B cell receptor signaling pathway,,-2.9951053769422167,5.263794100636206,4.587802809817697,30337,91,380,6,1.5789473684210527,0.6394933480783656,4772|4773|5293|5595|5605|8519,NFATC1|NFATC2|PIK3CD|MAPK3|MAP2K2|IFITM1,-0.7777982507324778,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.9830375295642577,WP4877,M1,1,0,WikiPathways,27,Host pathogen interaction of human coronaviruses MAPK signaling,,-2.9830375295642577,8.87046783625731,5.321635376006559,30337,36,380,4,1.0526315789473684,0.5235383780577263,5595|5605|6196|8519,MAPK3|MAP2K2|RPS6KA2|IFITM1,-0.7721645133599288,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.9640621336489144,hsa05161,M1,1,0,KEGG Pathway,24,Hepatitis B,,-2.9640621336489144,3.9182434614142716,4.207466596448039,30337,163,380,8,2.1052631578947367,0.7364462727848137,3339|3665|4772|4773|5293|5578|5595|5605,HSPG2|IRF7|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2,-0.7630239062493893,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.9341461783643297,M8,M1,1,0,Canonical Pathways,11,PID ENDOTHELIN PATHWAY,,-2.9341461783643297,6.336048454469507,4.7750391035000606,30337,63,380,5,1.3157894736842106,0.5845548135780517,115|5578|5581|5595|5605,ADCY9|PRKCA|PRKCE|MAPK3|MAP2K2,-0.751102256024758,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.8935869684570976,hsa04960,M1,1,0,KEGG Pathway,24,Aldosterone-regulated sodium reabsorption,,-2.8935869684570976,8.403601108033241,5.143307131852541,30337,38,380,4,1.0526315789473684,0.5235383780577263,5293|5578|5595|23327,PIK3CD|PRKCA|MAPK3|NEDD4L,-0.7252663029382322,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.887669321402043,hsa04926,M1,1,0,KEGG Pathway,24,Relaxin signaling pathway,,-2.887669321402043,4.2987651821862345,4.245130806332218,30337,130,380,7,1.8421052631578947,0.6898077049272031,115|5293|5578|5590|5595|5605|51764,ADCY9|PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|GNG13,-0.7222343441206659,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.8590168739834887,R-HSA-881907,M1,1,0,Reactome Gene Sets,6,Gastrin-CREB signalling pathway via PKC and MAPK,,-2.8590168739834887,13.305701754385966,5.881755911157247,30337,18,380,3,0.7894736842105263,0.4540000571614608,5578|5595|6196,PRKCA|MAPK3|RPS6KA2,-0.7021256702454052,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.8104318411071496,hsa05170,M1,1,0,KEGG Pathway,24,Human immunodeficiency virus 1 infection,,-2.8104318411071496,3.3732765011119343,3.914746259237249,30337,213,380,9,2.3684210526315788,0.7800686322379613,3985|4772|4773|5293|5578|5595|5605|7465|51764,LIMK2|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2|WEE1|GNG13,-0.6619195689418368,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.788412967105309,GO:0060438,M1,1,0,GO Biological Processes,19,trachea development,19_GO:0032502 developmental process,-2.788412967105309,12.605401662049863,5.6991291468018,30337,19,380,3,0.7894736842105263,0.4540000571614608,3202|5595|5605,HOXA5|MAPK3|MAP2K2,-0.658302781723023,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.7826066182575144,hsa05207,M1,1,0,KEGG Pathway,24,Chemical carcinogenesis - receptor activation,,-2.7826066182575144,3.3418971848225207,3.8812082765403813,30337,215,380,9,2.3684210526315788,0.7800686322379613,115|2052|5293|5578|5595|5605|6196|9314|119391,ADCY9|EPHX1|PIK3CD|PRKCA|MAPK3|MAP2K2|RPS6KA2|KLF4|GSTO2,-0.658302781723023,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.7568317513859046,M237,M1,1,0,Canonical Pathways,11,PID VEGFR1 2 PATHWAY,,-2.7568317513859046,5.785087719298246,4.481716518995559,30337,69,380,5,1.3157894736842106,0.5845548135780517,1003|5578|5595|5605|5771,CDH5|PRKCA|MAPK3|MAP2K2|PTPN2,-0.645415937203512,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.7568317513859046,hsa04664,M1,1,0,KEGG Pathway,24,Fc epsilon RI signaling pathway,,-2.7568317513859046,5.785087719298246,4.481716518995559,30337,69,380,5,1.3157894736842106,0.5845548135780517,240|5293|5578|5595|5605,ALOX5|PIK3CD|PRKCA|MAPK3|MAP2K2,-0.645415937203512,0,10,0,0,-4.996281935304292,21.772966507177035,
